,gauge_obs_peak_m,gauge_mod_peak_prefail_m,gauge_peak_err_prefail_m,gauge_mod_peak_full_m,shrewsbury_obs_crest_m,shrewsbury_crest_datum_note,shrewsbury_mod_peak_m,shrewsbury_peak_err_m,shrewsbury_his_cell_zb_m,tide_obs_range_shrewsbury_01407600_m,tide_mod_range_shrewsbury_01407600_m,tide_mod_drift_shrewsbury_01407600_m,tide_mod_frac_rising_shrewsbury_01407600,tide_mod_is_tidal_shrewsbury_01407600,tide_range_damping_shrewsbury_01407600_m,tide_obs_range_shark_r_01407770_m,tide_mod_range_shark_r_01407770_m,tide_mod_drift_shark_r_01407770_m,tide_mod_frac_rising_shark_r_01407770,tide_mod_is_tidal_shark_r_01407770,tide_range_damping_shark_r_01407770_m,phase_lag_sandy_hook_min,phase_lag_shrewsbury_min,phase_lag_shark_river_min,hwm_n_scored,hwm_n_dry_scored,hwm_rmse_scored_m,hwm_bias_scored_m,hwm_within0.5_scored,hwm_n_wet,hwm_n_dry,hwm_rmse_m,hwm_bias_m,hwm_within0.5,hwm_n_atlantic_oceanfront,hwm_bias_atlantic_oceanfront_m,hwm_rmse_atlantic_oceanfront_m,hwm_n_scored_atlantic_oceanfront,hwm_n_dry_atlantic_oceanfront,hwm_bias_scored_atlantic_oceanfront_m,hwm_rmse_scored_atlantic_oceanfront_m,hwm_n_shrewsbury_navesink,hwm_bias_shrewsbury_navesink_m,hwm_rmse_shrewsbury_navesink_m,hwm_n_scored_shrewsbury_navesink,hwm_n_dry_shrewsbury_navesink,hwm_bias_scored_shrewsbury_navesink_m,hwm_rmse_scored_shrewsbury_navesink_m,hwm_n_sandy_hook_bay,hwm_bias_sandy_hook_bay_m,hwm_rmse_sandy_hook_bay_m,hwm_n_scored_sandy_hook_bay,hwm_n_dry_sandy_hook_bay,hwm_bias_scored_sandy_hook_bay_m,hwm_rmse_scored_sandy_hook_bay_m,hwm_n_south_coast,hwm_bias_south_coast_m,hwm_rmse_south_coast_m,hwm_n_scored_south_coast,hwm_n_dry_south_coast,hwm_bias_scored_south_coast_m,hwm_rmse_scored_south_coast_m,hwm_n_shark_river,hwm_bias_shark_river_m,hwm_rmse_shark_river_m,hwm_n_scored_shark_river,hwm_n_dry_shark_river,hwm_bias_scored_shark_river_m,hwm_rmse_scored_shark_river_m,motf_csi,motf_pod,motf_far,shb_hm0_mean,shb_hm0_max,domain
tide-shift,2.808,2.584074020385742,-0.2239259796142576,3.1335253715515137,2.935,Shrewsbury crest 11.73 ft is MLLW (CONFIRMED: NWS gauge sbin4 published 'IN MLLW'; USGS NWIS param 72279 is a separate NAVD88 feed). Re-derivation: 11.73 ft x 0.3048 - 0.640 (VDatum MLLW below NAVD88) = 2.935 m NAVD88.,2.815060377120972,-0.1202436228790286,-4.326774597167969,1.283,1.022,0.342,0.542,True,0.261,1.539,1.344,0.593,0.522,True,0.195,-0.1,16.8,16.9,19,0,0.4661535828563368,0.3022836787575169,0.7368421052631579,30,1,0.4661535828563368,0.3022836787575169,0.7368421052631579,3,0.3197908147176108,0.3811763362513679,3,0,0.3197908147176108,0.3811763362513679,10,0.4079704145431518,0.5260115573666957,10,0,0.4079704145431518,0.5260115573666957,2,0.0637141017913818,0.1991067008567776,2,0,0.0637141017913818,0.1991067008567776,4,0.1442212758064269,0.4600623202204891,4,0,0.1442212758064269,0.4600623202204891,0,,,0,0,,,0.7007281829559677,0.7923858292537006,0.1416864682559039,0.8901335597038269,4.008864879608154,sealed
