,gauge_obs_peak_m,gauge_mod_peak_prefail_m,gauge_peak_err_prefail_m,gauge_mod_peak_full_m,shrewsbury_obs_crest_m,shrewsbury_crest_datum_note,shrewsbury_mod_peak_m,shrewsbury_peak_err_m,shrewsbury_his_cell_zb_m,tide_obs_range_shrewsbury_01407600_m,tide_mod_range_shrewsbury_01407600_m,tide_mod_drift_shrewsbury_01407600_m,tide_mod_frac_rising_shrewsbury_01407600,tide_mod_is_tidal_shrewsbury_01407600,tide_range_damping_shrewsbury_01407600_m,tide_obs_range_shark_r_01407770_m,tide_mod_range_shark_r_01407770_m,tide_mod_drift_shark_r_01407770_m,tide_mod_frac_rising_shark_r_01407770,tide_mod_is_tidal_shark_r_01407770,tide_range_damping_shark_r_01407770_m,phase_lag_sandy_hook_min,phase_lag_shrewsbury_min,phase_lag_shark_river_min,hwm_n_scored,hwm_n_dry_scored,hwm_rmse_scored_m,hwm_bias_scored_m,hwm_within0.5_scored,hwm_n_wet,hwm_n_dry,hwm_rmse_m,hwm_bias_m,hwm_within0.5,hwm_n_atlantic_oceanfront,hwm_bias_atlantic_oceanfront_m,hwm_rmse_atlantic_oceanfront_m,hwm_n_scored_atlantic_oceanfront,hwm_n_dry_atlantic_oceanfront,hwm_bias_scored_atlantic_oceanfront_m,hwm_rmse_scored_atlantic_oceanfront_m,hwm_n_shrewsbury_navesink,hwm_bias_shrewsbury_navesink_m,hwm_rmse_shrewsbury_navesink_m,hwm_n_scored_shrewsbury_navesink,hwm_n_dry_shrewsbury_navesink,hwm_bias_scored_shrewsbury_navesink_m,hwm_rmse_scored_shrewsbury_navesink_m,hwm_n_sandy_hook_bay,hwm_bias_sandy_hook_bay_m,hwm_rmse_sandy_hook_bay_m,hwm_n_scored_sandy_hook_bay,hwm_n_dry_sandy_hook_bay,hwm_bias_scored_sandy_hook_bay_m,hwm_rmse_scored_sandy_hook_bay_m,hwm_n_south_coast,hwm_bias_south_coast_m,hwm_rmse_south_coast_m,hwm_n_scored_south_coast,hwm_n_dry_south_coast,hwm_bias_scored_south_coast_m,hwm_rmse_scored_south_coast_m,hwm_n_shark_river,hwm_bias_shark_river_m,hwm_rmse_shark_river_m,hwm_n_scored_shark_river,hwm_n_dry_shark_river,hwm_bias_scored_shark_river_m,hwm_rmse_scored_shark_river_m,motf_csi,motf_pod,motf_far,shb_hm0_mean,shb_hm0_max,domain
wave-deep30,2.808,2.4919593334198,-0.3160406665802,3.139317750930786,2.935,Shrewsbury crest 11.73 ft is MLLW (CONFIRMED: NWS gauge sbin4 published 'IN MLLW'; USGS NWIS param 72279 is a separate NAVD88 feed). Re-derivation: 11.73 ft x 0.3048 - 0.640 (VDatum MLLW below NAVD88) = 2.935 m NAVD88.,2.760181665420532,-0.1751223345794681,-4.326774597167969,1.283,1.028,0.319,0.542,True,0.255,1.539,1.367,0.518,0.458,True,0.172,17.8,37.0,32.6,19,0,0.4627761427971086,0.2848722836343865,0.7894736842105263,29,2,0.4627761427971086,0.2848722836343865,0.7894736842105263,3,0.2417088890075684,0.3149037979290423,3,0,0.2417088890075684,0.3149037979290423,10,0.3940755228042601,0.5200075558483505,10,0,0.3940755228042601,0.5200075558483505,2,0.157802656173706,0.3060129432634571,2,0,0.157802656173706,0.3060129432634571,4,0.1077715454101562,0.4690985446490802,4,0,0.1077715454101562,0.4690985446490802,0,,,0,0,,,0.6869774837154434,0.7754797455081153,0.1424608030048658,1.0798370838165283,4.059043884277344,sealed
snapwave_deep_composite_v2,2.808,2.557636976242065,-0.2503630237579344,3.226400852203369,2.935,Shrewsbury crest 11.73 ft is MLLW (CONFIRMED: NWS gauge sbin4 published 'IN MLLW'; USGS NWIS param 72279 is a separate NAVD88 feed). Re-derivation: 11.73 ft x 0.3048 - 0.640 (VDatum MLLW below NAVD88) = 2.935 m NAVD88.,2.883803606033325,-0.0515003939666751,-4.326774597167969,1.283,1.059,0.317,0.583,True,0.224,1.539,1.472,0.467,0.458,True,0.067,6.9,24.7,33.7,19,0,0.5472846131896888,0.4285241580762361,0.6842105263157895,30,1,0.5472846131896888,0.4285241580762361,0.6842105263157895,3,0.3921732648213705,0.4468992954692107,3,0,0.3921732648213705,0.4468992954692107,10,0.49022506275177,0.6012092289728137,10,0,0.49022506275177,0.6012092289728137,2,0.2225157766342163,0.3226773123257592,2,0,0.2225157766342163,0.3226773123257592,4,0.4045392570495605,0.563241711473974,4,0,0.4045392570495605,0.563241711473974,0,,,0,0,,,0.7465058966510623,0.8535063397814046,0.1437892046774568,1.1341338157653809,6.038775444030762,sealed
