,desc,sealed,gauge_obs_peak_m,gauge_mod_peak_prefail_m,gauge_peak_err_prefail_m,gauge_mod_peak_full_m,shrewsbury_obs_crest_m,shrewsbury_crest_datum_note,shrewsbury_mod_peak_m,shrewsbury_peak_err_m,shrewsbury_his_cell_zb_m,tide_obs_range_shrewsbury_01407600_m,tide_mod_range_shrewsbury_01407600_m,tide_mod_drift_shrewsbury_01407600_m,tide_mod_frac_rising_shrewsbury_01407600,tide_mod_is_tidal_shrewsbury_01407600,tide_range_damping_shrewsbury_01407600_m,tide_obs_range_shark_r_01407770_m,tide_mod_range_shark_r_01407770_m,tide_mod_drift_shark_r_01407770_m,tide_mod_frac_rising_shark_r_01407770,tide_mod_is_tidal_shark_r_01407770,tide_range_damping_shark_r_01407770_m,phase_lag_sandy_hook_min,phase_lag_shrewsbury_min,phase_lag_shark_river_min,hwm_n_scored,hwm_n_dry_scored,hwm_rmse_scored_m,hwm_bias_scored_m,hwm_within0.5_scored,hwm_n_wet,hwm_n_dry,hwm_rmse_m,hwm_bias_m,hwm_within0.5,hwm_n_atlantic_oceanfront,hwm_bias_atlantic_oceanfront_m,hwm_rmse_atlantic_oceanfront_m,hwm_n_scored_atlantic_oceanfront,hwm_n_dry_atlantic_oceanfront,hwm_bias_scored_atlantic_oceanfront_m,hwm_rmse_scored_atlantic_oceanfront_m,hwm_n_shrewsbury_navesink,hwm_bias_shrewsbury_navesink_m,hwm_rmse_shrewsbury_navesink_m,hwm_n_scored_shrewsbury_navesink,hwm_n_dry_shrewsbury_navesink,hwm_bias_scored_shrewsbury_navesink_m,hwm_rmse_scored_shrewsbury_navesink_m,hwm_n_sandy_hook_bay,hwm_bias_sandy_hook_bay_m,hwm_rmse_sandy_hook_bay_m,hwm_n_scored_sandy_hook_bay,hwm_n_dry_sandy_hook_bay,hwm_bias_scored_sandy_hook_bay_m,hwm_rmse_scored_sandy_hook_bay_m,hwm_n_south_coast,hwm_bias_south_coast_m,hwm_rmse_south_coast_m,hwm_n_scored_south_coast,hwm_n_dry_south_coast,hwm_bias_scored_south_coast_m,hwm_rmse_scored_south_coast_m,hwm_n_shark_river,hwm_bias_shark_river_m,hwm_rmse_shark_river_m,hwm_n_scored_shark_river,hwm_n_dry_shark_river,hwm_bias_scored_shark_river_m,hwm_rmse_scored_shark_river_m,motf_csi,motf_pod,motf_far,shb_hm0_mean,shb_hm0_max
faber-waves-premier,CONTROL   premier (noaa_sandy_nj),OK,2.808,2.4963181018829346,-0.3116818981170652,3.1538543701171875,2.935,Shrewsbury crest 11.73 ft is MLLW (CONFIRMED: NWS gauge sbin4 published 'IN MLLW'; USGS NWIS param 72279 is a separate NAVD88 feed). Re-derivation: 11.73 ft x 0.3048 - 0.640 (VDatum MLLW below NAVD88) = 2.935 m NAVD88.,2.836505889892578,-0.0987981101074222,-4.326774597167969,1.283,1.029,0.318,0.542,True,0.254,1.539,1.355,0.551,0.458,True,0.185,17.6,36.9,32.8,19,0,0.4799596728264307,0.3183620379598517,0.7368421052631579,30,1,0.4799596728264307,0.3183620379598517,0.7368421052631579,3,0.3121542676289877,0.3660875680804893,3,0,0.3121542676289877,0.3660875680804893,10,0.434615931892395,0.55294662870083,10,0,0.434615931892395,0.55294662870083,2,0.0897200851440429,0.2017160067976481,2,0,0.0897200851440429,0.2017160067976481,4,0.1467041072845458,0.4571448632630744,4,0,0.1467041072845458,0.4571448632630744,0,,,0,0,,,0.7063134672898259,0.7991469761397776,0.1412385244995022,0.8843545913696289,7.439828395843506
phaselag_composite,COMPOSITE noaa_sandy_composite,OK,2.808,2.6270968914031982,-0.1809031085968016,3.427319288253784,2.935,Shrewsbury crest 11.73 ft is MLLW (CONFIRMED: NWS gauge sbin4 published 'IN MLLW'; USGS NWIS param 72279 is a separate NAVD88 feed). Re-derivation: 11.73 ft x 0.3048 - 0.640 (VDatum MLLW below NAVD88) = 2.935 m NAVD88.,3.185908555984497,0.2506045559844967,-4.326774597167969,1.283,1.057,0.317,0.583,True,0.226,1.539,1.466,0.478,0.458,True,0.073,7.8,25.5,35.1,19,0,0.8127904384616235,0.7315311835439582,0.2105263157894736,30,1,0.8127904384616235,0.7315311835439582,0.2105263157894736,3,0.6491554323832195,0.6702923458957203,3,0,0.6491554323832195,0.6702923458957203,10,0.7556774715423582,0.827551898317561,10,0,0.7556774715423582,0.827551898317561,2,0.3472535161972045,0.3823214848692224,2,0,0.3472535161972045,0.3823214848692224,4,0.9250861105918884,1.0078815994033912,4,0,0.9250861105918884,1.0078815994033912,0,,,0,0,,,0.7676359473998162,0.9189241349141508,0.1765967258473599,0.8985189199447632,4.141351699829102
